biolab_index,rdkit,standard_value,Binary,assay_type,not_sure
-7060483206856185123,C[C@H]1COCCN1c1nc(N2CCC(F)(F)CC2)nc2[nH]c(-c3ccnc4[nH]ccc34)nc12,5.04095860767891,0,binding,0
-5611507710524359165,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2nc(-c3ccc4cc[nH]c4c3)[nH]c2n1,5.04095860767891,0,binding,0
2836019021190195868,O=S(=O)(Nc1cc(-c2ccc3cnccc3c2)cnc1Cl)c1ccc(F)cc1,5.0,0,binding,0
-8640207551559137253,O=S(=O)(Nc1cc(-c2cc3cccnc3cn2)cnc1Cl)c1ccc(F)cc1,5.0,0,binding,0
9096277157610118280,Cc1ccc(C(N)=O)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)nc12,5.0,0,binding,0
-3536314218967921685,CN(/N=C/c1cnn2ccc(Cl)nc12)S(=O)(=O)c1ccccc1,5.0,0,binding,0
6721860123716987452,Cc1ccc(Br)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)nc12,5.0,0,binding,0
-6216746471457712076,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(N(C)C)nc12,5.0,0,binding,0
5559226118788026567,Cc1ccc(C#N)cc1S(=O)(=O)N(C)CCc1cnn2ccc(Cl)nc12,5.0,0,binding,0
3986223097882538003,CN(/N=C/c1cnn2ccc(Cl)nc12)S(=O)(=O)c1ccc[n+]([O-])c1,5.0,0,binding,0
-4077248354250979860,Cc1ccccc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)nc12,5.0,0,binding,0
-4278644224486505754,CN(/N=C/c1cnn2ccc(Cl)nc12)S(=O)(=O)c1ccc(F)cc1,5.0,0,binding,0
-8053716930788081718,Cc1cccc(S(=O)(=O)N(C)/N=C/c2cnn3ccc(Cl)nc23)c1,5.0,0,binding,0
9093418370221598026,CN(/N=C/c1cnn2ccc(Cl)nc12)S(=O)(=O)c1cccc(OC(F)(F)F)c1,5.0,0,binding,0
-1892764848274578460,Cc1ccc(C(=O)O)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)nc12,5.0,0,binding,0
-1374417529719574000,CN(/N=C/c1cnn2ccc(Cl)nc12)S(=O)(=O)c1cccc(C#N)c1,5.0,0,binding,0
-145302710447299070,CN(/N=C/c1cnn2ccc(Cl)nc12)S(=O)(=O)c1cccnc1,5.0,0,binding,0
3342926819130095379,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(N3CCOCC3)nc12,5.0,0,binding,0
4080760023171480391,COc1cccc(S(=O)(=O)N(C)/N=C/c2cnn3ccc(Cl)nc23)c1,5.0,0,binding,0
5422506302626898367,O=c1cc(N2CCOCC2)nc2n(Cc3ccc(Cl)cc3)ccn12,5.397940008672039,0,binding,0
-5863945510706337864,Cc1c(Cn2ccn3c(=O)nc(N4CCOCC4)cc23)cccc1C(F)(F)F,5.397940008672039,0,binding,0
-1017190539396754853,Cc1c(Cn2c3ccccc3n3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F,5.397940008672039,0,binding,0
1438856046448941185,O=c1cc(N2CCOCC2)nc2n(Cc3cccc(Cl)c3)ccn12,5.397940008672039,0,binding,0
8777678813502095912,Cc1c(Cn2ccn3c(=O)cc(C4=CCOCC4)nc23)cccc1C(F)(F)F,5.397940008672039,0,binding,0
-1754575919265900669,O=c1nc(N2CCOCC2)cc2n(Cc3cccc(Cl)c3Cl)ccn12,5.397940008672039,0,binding,0
-7399547173781937628,O=c1cc(N2CCSCC2)nc2n(Cc3cccc(Cl)c3Cl)ccn12,5.49485002168009,0,binding,0
-5869224875134773964,O=c1cc(N2CCOCC2)nc2n(Cc3cccc(Cl)c3Cl)c3ccccc3n12,4.88605664769316,0,binding,0
4566924322697591401,Cc1c(Cn2c(C)c(C)n3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F,5.397940008672039,0,binding,0
3026632929801545485,O=c1cc(N2CCOCC2)nc2n(Cc3cccc4ccccc34)c3ccccc3n12,5.397940008672039,0,binding,0
-295126735033711760,Cc1c(Cn2ccn3c(=O)cc(C4CCOCC4)nc23)cccc1C(F)(F)F,5.4089353929735005,0,binding,0
424144300245882507,O=c1cc(N2CCOCC2)nc2n(Cc3ccc(Cl)c(Cl)c3)ccn12,5.8860566476931595,0,binding,0
8946846912114520369,CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cnn(C(C)C)c4)cn23)nc(C)n1,3.90308998699194,0,binding,0
-112994581154134523,CC(=O)Nc1ccc(C)c(S(=O)(=O)N(C)/N=C/c2cnn3ccc(C#N)cc23)c1,6.0,0,binding,0
-3164552667598110762,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2cccc(C)c12,6.0,0,binding,0
6172542728779494875,Cc1ccc2c(/C=N/N(C)S(=O)(=O)c3cc([N+](=O)[O-])ccc3C)cnn2c1,6.0,0,binding,0
-5758446538860400894,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C(=O)N(C)C)cc12,6.0,0,binding,0
-8104576550487379524,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2cc(Br)ccc12,6.0,0,binding,0
-7442296480836791409,CCc1ccn2ncc(/C=N/N(C)S(=O)(=O)c3cc([N+](=O)[O-])ccc3C)c2c1,6.0,0,binding,0
5422204605598049248,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(-c3ccccc3)cc12,6.0,0,binding,0
2487325395864021956,CNC(=O)c1ccn2ncc(/C=N/N(C)S(=O)(=O)c3cc([N+](=O)[O-])ccc3C)c2c1,6.0,0,binding,0
5359088672713957864,Cc1c([N+](=O)[O-])cccc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,6.0,0,binding,0
-7136832083607220565,Cc1ccc(NC(=O)C(F)(F)F)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,6.0,0,binding,0
-5644775612189936983,Cc1ccc(C(=O)O)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,6.0,0,binding,0
-8099703677308503954,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2cccc(Br)c12,6.0,0,binding,0
894950699210370014,Cc1ccc(N)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,6.0,0,binding,0
-9148794377211373250,CC(=O)N(C(C)=O)c1ncc(-c2nc(N3CCOCC3)c3ncccc3n2)cn1,4.30102999566398,0,binding,0
-2790038699251680028,CN1CCN(c2nc(-c3cccc(O)c3)nc3cccnc23)CC1,4.30102999566398,0,binding,0
-5419142134093266036,Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,4.30102999566398,0,binding,0
-9049634237129295273,Oc1cccc(-c2nc(N3CCC(F)(F)CC3)c3ncccc3n2)c1,4.30102999566398,0,binding,0
1573390759761304614,O=S1(=O)CCN(c2nc(-c3cccc(O)c3)nc3cccnc23)CC1,4.30102999566398,0,binding,0
-4926757805682670948,COc1cccc(-c2nc(N3CCOCC3)c3ncccc3n2)c1,4.30102999566398,0,binding,0
-8048298571791156597,CCCc1cc(S(C)(=O)=O)ccc1C(=O)N1CCOc2ccc(-c3ccc4nc[nH]c4c3)cc2C1,5.52287874528034,0,binding,0
-4269358034885640944,c1ccc2ncc(-c3ccc4c(c3)CNCCO4)cc2c1,5.0,0,binding,0
-2355053208337436965,CCc1c(C(=O)N2CCOc3ccc(-c4ccc5nc[nH]c5c4)cc3C2)ccc(S(C)(=O)=O)c1F,5.52287874528034,0,binding,0
8380467587589392284,O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccccc2C1,5.0,0,binding,0
1902590716294814406,CCNc1cc(S(C)(=O)=O)ccc1C(=O)N1CCOc2ccc(-c3ccc4nc[nH]c4c3)cc2C1,5.52287874528034,0,binding,0
-8242638210932939722,Cc1cc(S(C)(=O)=O)ccc1C(=O)N1CCOc2ccc(-c3ccc4nc[nH]c4c3)cc2C1,5.52287874528034,0,binding,0
-4854809728844429275,CCc1cc(S(C)(=O)=O)ccc1C(=O)N1CCOc2ccc(-c3ccc4nc[nH]c4c3)cc2C1,5.52287874528034,0,binding,0
-4904260063664379321,COc1ccc(-c2cn([C@H]3CC[C@H](OCCO)CC3)c3nc(N)nc(C)c23)cn1,5.0,0,binding,0
331246684164140930,Oc1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccc3ncccc3c2)c1,4.30102999566398,0,binding,0
-4642110222832538764,c1cc(N2CCc3c(-c4ccc5cn[nH]c5c4)nc(N4CCOCC4)nc32)ccn1,4.30102999566398,0,binding,0
-3606412119404152312,Cc1ccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)cc1O,4.30102999566398,0,binding,0
-7464821516067406790,Cc1c(O)cccc1-c1nc(N2CCOCC2)nc2c1CCN2c1ccncc1,4.30102999566398,0,binding,0
-4664611563645442062,c1cc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c2cn[nH]c2c1,4.30102999566398,0,binding,0
7918128288472033845,c1cc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c2[nH]ncc2c1,4.30102999566398,0,binding,0
-6979366265530000510,c1cc(N2CCc3c(-c4ccc5[nH]ncc5c4)nc(N4CCOCC4)nc32)ccn1,4.30102999566398,0,binding,0
8823262329018433778,Oc1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccccn2)c1,4.30102999566398,0,binding,0
7928103759736051857,Nc1n[nH]c2cc(-c3nc(N4CCOCC4)nc4c3CCN4c3ccncc3)ccc12,4.30102999566398,0,binding,0
-1074333734856816942,CNS(=O)(=O)c1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1,4.30102999566398,0,binding,0
8616210516781226837,O=C(O)c1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1,4.30102999566398,0,binding,0
938142082736170810,CC1(C)CC(=O)c2sc(N3CCOc4cc(-c5ccccc5)ccc43)nc2C1,4.69897000433602,0,binding,0
-4045280110176644921,CN(C)Cc1ccc2c(c1)N(c1nc3c(s1)C(=O)NC(C)(C)C3)CCO2,4.69897000433602,0,binding,0
6429634666098171647,Nc1cccc(-c2nc(NCC(=O)O)nc(N3CCOCC3)n2)c1,5.0,0,binding,0
2422286802833848579,CN(C)C(=O)CNc1nc(-c2cccc3c2CCC3O)nc(N2CCOCC2)n1,4.69897000433602,0,binding,0
771410750090966319,CN(C)C(=O)CNc1nc(-c2cccc(C(N)=O)c2)nc(N2CCOCC2)n1,4.69897000433602,0,binding,0
5580450735970316610,COc1cccc(-c2nc(NCC(=O)O)nc(N3CCOCC3)n2)c1,4.69897000433602,0,binding,0
-4588548879639208055,O=C(O)CNc1nc(-c2ccccc2)nc(N2CCOCC2)n1,4.69897000433602,0,binding,0
-4080289052393507466,Cc1c(Cn2c(-c3ccccc3)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,5.49485002168009,0,binding,0
-8543716659138527617,CC(c1ccccc1)n1cnc(=O)c2sc(N3CCOCC3)nc21,5.397940008672039,0,binding,0
5218330193790652324,Cc1c(Cn2c(CN)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,5.602059991327961,0,binding,0
8253424383766378321,CCc1nc(=O)c2sc(N3CCOCC3)nc2n1Cc1cccc(C(F)(F)F)c1C,5.397940008672039,0,binding,0
-4202951090971147222,O=c1ncn(CCc2ccccc2)c2nc(N3CCOCC3)sc12,5.69897000433602,0,binding,0
3653006511634189757,O=c1ncn(Cc2cccc(Cl)c2)c2nc(N3CCOCC3)sc12,5.49485002168009,0,binding,0
6294932365766479044,CC(C)N(C)C(=O)c1cc2c(s1)-c1ccccc1OCC2,5.69897000433602,0,binding,0
4778348605902349862,CC(C)(O)c1ccc(-c2cnc3[nH]c(=O)n(CCC4CCOCC4)c3n2)cn1,4.52287874528034,0,binding,0
-2322674792949130860,CC(C)(O)c1ccc(-c2cnc3c(n2)N(CC2CCOCC2)CC(=O)N3)cn1,4.52287874528034,0,binding,0
-5012237122686248997,CC1Cc2c(Cl)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O,5.0,0,binding,0
2381571814512591549,NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2cc(Cl)ccc21,5.0,0,binding,0
7291170972178512812,O=C(O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2cc(F)ccc21,5.0,0,binding,0
-4939595585061903194,O=C(O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2ccccc21,5.0,0,binding,0
7326597088021823057,CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O,5.0,0,binding,0
308262265275892819,CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O,5.0,0,binding,0
-1741853778135973182,CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O,5.0,0,binding,0
-8236914428592065095,CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O,5.0,0,binding,0
791302134235890022,CC1Cc2c(Cl)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O,5.0,0,binding,0
-1399187244406603347,O=C(O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2cc(Br)ccc21,5.0,0,binding,0
-8593324836386374662,CC1CN(C(=O)Cc2nc(N3CCOCC3)sc2C(N)=O)c2ccccc21,5.0,0,binding,0
4133916216204172374,NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2cc(Br)ccc21,5.0,0,binding,0
-464710340245710051,Cc1cc(F)ccc1NCc1cc(C(=O)O)cc(-c2cccnc2)n1,4.0,0,binding,0
-6832086658252177818,Cc1cc(F)ccc1NCc1cc(C(=O)O)cc(-c2ccccc2O)n1,4.0,0,binding,0
-5328648796230525658,Cc1cc(F)ccc1NCc1cc(C(=O)O)cc(N(C)CCO)n1,4.0,0,binding,0
6700245148701511846,Cc1cc(F)ccc1NCc1cc(C(=O)N2CCC(O)C2)cc(N2CCC(O)C2)n1,4.0,0,binding,0
-4571590486059339805,Cc1cc(F)ccc1NCc1cc(C(=O)O)cc(N2CCNCC2)n1,4.0,0,binding,0
-1005357329199078874,Cc1cc(F)ccc1OCc1cc(C(=O)NCCO)cc(N2CCOCC2)n1,4.30102999566398,0,binding,0
7648446754212646193,Cc1cc(F)ccc1NCc1cc(C(=O)O)cc(Cl)n1,4.0,0,binding,0
5099668878812289275,Cc1cc(F)ccc1OCc1cc(C(=O)NO)cc(N2CCOCC2)n1,5.0,0,binding,0
-972698545533122803,Cc1cc(F)ccc1NCc1cc(C(=O)O)cc(N(CCO)CCO)n1,4.0,0,binding,0
282128545412930227,Cc1cc(F)ccc1NCc1cc(C(=O)O)cc(N2CCC(O)C2)n1,4.0,0,binding,0
-3643681229647365911,Cc1cc(F)ccc1OCc1cc(C(N)=O)cc(N2CCOCC2)n1,5.0,0,binding,0
5020894635150950278,Cc1cc(F)ccc1NCc1cc(C(=O)NCCO)cc(NCCO)n1,4.0,0,binding,0
6909058054250842561,O=C1NC(=S)S/C1=C\c1ccc(-c2cccc(C(=O)O)c2)o1,4.69897000433602,0,binding,0
4025728429159546310,CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,5.0,0,binding,0
8067115031285075050,Cc1ccc(-c2ccnc(Nc3ccc(Cl)cc3Cl)n2)cc1,6.0,0,binding,0
-8401229067575512332,COc1cccc(Nc2nccc(-c3ccc(Br)cc3)n2)c1,6.0,0,binding,0
-4732657309457856775,COc1ncc(-c2cc3c(-c4ccncc4)ncnc3s2)cc1F,5.602059991327961,0,binding,0
1067821653806156376,CN(C)CCNC(=O)Nc1nc2ccc(-c3cncc(S(=O)(=O)NC(C)(C)C)c3)cn2n1,5.30000020244542,0,binding,0
1619248943882821674,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)N4CCOCC4)nn3c2)c1,4.6000000746061795,0,binding,0
4615126170238290223,CNC(=O)CNC(=O)Nc1nc2ccc(-c3cncc(S(=O)(=O)NC(C)(C)C)c3)cn2n1,4.80000005273845,0,binding,0
-3130383673618380550,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCCCn4nnc(C5CC5)n4)nn3c2)c1,5.200000237109349,0,binding,0
-7970739790899147413,CNC(=O)Nc1nc2ccc(-c3cncc(S(=O)(=O)NC(C)(C)C)c3)cn2n1,5.30000020244542,0,binding,0
-7922789157303198424,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCc4ccccc4)nn3c2)c1,4.7000000685570305,0,binding,0
-1985885223640892538,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCCc4ccccc4)nn3c2)c1,5.499999678657059,0,binding,0
-1480754141322969548,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)Nc4ccccc4)nn3c2)c1,4.0,0,binding,0
-3790028619717655362,COc1ncc(-c2cnc3nc(N)nc(C)c3c2)cc1NC(=O)Nc1ccc(F)cc1F,6.0,0,binding,0
8040927842756604387,COc1ncc(-c2cnc3nc(N)nc(C)c3c2)cc1NC(=O)c1ccc(F)cc1F,6.0,0,binding,0
-7564476546103084127,COc1ncc(-c2cnc3nc(N)nc(C)c3c2)cc1NC(=O)C(F)(F)F,6.0,0,binding,0
-6909764570820882864,O=c1nc(N2CCOCC2)cc(NCc2ccccc2)[nH]1,4.07935499859321,0,binding,0
3933832195483209763,Nc1nc(NCc2ccccc2)cc(N2CCOCC2)n1,4.07935499859321,0,binding,0
-2032068548984646704,NCc1nc(NCc2ccccc2)cc(N2CCOCC2)n1,4.07935499859321,0,binding,0
-8189817966106026494,O=c1nc(N2CCOCC2)cc(NCc2cccc3ccccc23)[nH]1,4.07935499859321,0,binding,0
7416893228948673465,c1ccc(CNc2cc(N3CCOCC3)ncn2)cc1,4.07935499859321,0,binding,0
-6747712643061355552,Nc1ncc(-c2nc(N3CCOCC3)c3cccc(Nc4cccc(Cl)c4)c3n2)cn1,5.0,0,binding,0
1616557464984644100,Nc1ncc(-c2nc(N3CCOCC3)c3cccc(Nc4ccccc4)c3n2)cn1,5.0,0,binding,0
-3304682087923888077,Nc1ncc(-c2nc(N3CCOCC3)c3cccc(Nc4ccc([N+](=O)[O-])cc4)c3n2)cn1,5.0,0,binding,0
-6751162930475966537,CN(C)CCN(Cc1cccc2ccccc12)c1cc(N2CCOCC2)nc(=O)[nH]1,4.07935499859321,0,binding,0
-4659098988538948086,CN(C)CCCN(Cc1cccc2ccccc12)c1cc(N2CCOCC2)nc(=O)[nH]1,4.07935499859321,0,binding,0
-5034513564995717874,Nc1ncc(-c2cc(Nc3ccc(Oc4ccccc4)nc3)nc(N3CCOCC3)n2)cn1,8.69897000433602,1,binding,0
4070899040298114749,CN1CCC(Oc2ccc(Nc3cc(-c4cnc(N)nc4)nc(N4CCOCC4)n3)cn2)CC1,8.69897000433602,1,binding,0
-3889053274203291310,COc1ccc(Nc2cc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)cn1,8.69897000433602,1,binding,0
-8775002979191161850,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccccc2)n1,3.0,0,binding,0
6916275017356908190,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NS(C)(=O)=O)cc2)n1,4.0,0,binding,0
-2202503958400083414,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(NC(=O)c2ccno2)n1,4.0,0,binding,0
8223755530414132031,CS(=O)(=O)Cc1cc(N2CC3CCC(C2)O3)nc(-c2ccc3[nH]ccc3c2)n1,4.318758762624411,0,binding,0
-3152552017607623132,COCc1cccc(-c2nc(CS(C)(=O)=O)cc(N3CCOCC3)n2)c1,3.5228787452803396,0,binding,0
6980616369136579807,O=S(=O)(CCc1cnccn1)Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1,4.0457574905606695,0,binding,0
5408385327404952443,Cn1ccc2cc(-c3nc(CS(C)(=O)=O)cc(N4CCOCC4)n3)ccc21,4.619788758288389,0,binding,0
3412133653258203853,c1ccc(-c2nc(N3CCOCC3)c3sc4ccccc4c3n2)cc1,4.52287874528034,0,binding,0
-9038451791280663513,c1cnc2[nH]c3c(N4CCOCC4)ncnc3c2c1,4.52287874528034,0,binding,0
-3774536286220030912,CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(O)c1-c1ccccc1,4.69897000433602,0,binding,0
-7228760242074692265,Cc1cccnc1-c1c(-c2ccccn2)c([C@H](C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12,4.69897000433602,0,binding,0
-8828790257121266561,CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2cc1-c1ccccn1,4.69897000433602,0,binding,0
-932650715941697939,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1coc2ccccc12,5.0,0,binding,0
8891750739354264349,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cn(C)c2ccccc12,5.0,0,binding,0
-8379644309314714547,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1ncn2ccccc12,5.0,0,binding,0
-6966195480644905435,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cccc2ccccc12,5.0,0,binding,0
-2051334707974647057,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1ncc2ccccn12,5.0,0,binding,0
4737761298248425019,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2cc(Br)ccc12,5.0,0,binding,0
-7980216659131671421,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncn1C,5.0,0,binding,0
7529866337671705013,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccccc2c1,5.0,0,binding,0
5376742944459684907,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2n1CCCC2,5.0,0,binding,0
-3891071351538533377,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1csc2ccccc12,5.0,0,binding,0
-6095701448420717105,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cncc2c(Br)cccc12,5.0,0,binding,0
-6293001751795922212,N#Cc1ccc(C#Cc2n[nH]c3ccccc23)cc1,4.0,0,binding,0
-1442096017840797991,C(#Cc1n[nH]c2ccccc12)c1ccsc1,4.0,0,binding,0
4844260343156844358,Fc1cc(F)cc(C#Cc2n[nH]c3ccccc23)c1,4.0,0,binding,0
-6916682595667915278,Nc1ccccc1C#Cc1n[nH]c2ccccc12,4.0,0,binding,0
-4645853515584247210,FC(F)(F)c1cc(C#Cc2n[nH]c3ccccc23)cc(C(F)(F)F)c1,4.0,0,binding,0
-7178957389576542345,C(#Cc1n[nH]c2ccccc12)c1ccccc1,4.0,0,binding,0
-5659435088869329126,C(#Cc1n[nH]c2ccccc12)c1ccccn1,4.0,0,binding,0
1249525458961005133,C(#CC1CCCC1)c1n[nH]c2ccccc12,4.0,0,binding,0
6445806955809678324,C(#CC1CC1)c1n[nH]c2ccccc12,4.0,0,binding,0
7258413932743249286,CN(C)CC#Cc1n[nH]c2ccccc12,4.30102999566398,0,binding,0
3934769988060562341,Nc1nc2nc(-c3ccncc3)ccn2n1,4.07935499859321,0,binding,0
-5031548453227818376,Nc1ccc2oc(-c3ccncc3)nc2c1,4.07935499859321,0,binding,0
-2980419265965174259,COc1ccc2c3c(oc2c1Br)[C@H](C)CC[C@H]1C(C)(C)CCC[C@]31C,5.0,0,binding,0
-3046021533362169164,CS(=O)(=O)c1cccc(-c2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)c1,9.0,1,binding,0
-6668984365530677318,Cc1c(-c2cccc(S(C)(=O)=O)c2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,9.0,1,binding,0
1417753316627679756,CN(C(=O)c1cc2c(s1)-c1ccccc1OC2)c1ccccn1,5.0,0,binding,0
4434081401738499573,CN(C(=O)c1cc2c(s1)-c1ccccc1OCCC2)c1ccccc1Cl,5.0,0,binding,0
-3487981945881683879,COC(=O)c1cc(I)cc(CNc2ccc(S(=O)(=O)Nc3nnc(C)s3)cc2)c1,4.60205999132796,0,binding,0
-915134234059852231,COC[C@H]1OC(=O)/C(=C\NCCCCC(NC(C)=O)C(=O)O)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)C(=O)CC[C@@H]34)[C@]21C,5.0,0,binding,0
-1503686922569827801,COC[C@H]1OC(=O)/C(=C\NCCCCCC(=O)O)C2=C(O)C(=O)C3=C([C@H](OC(=O)CCCCN(C)c4ccc([N+](=O)[O-])c5nonc45)C[C@]4(C)C(=O)CC[C@@H]34)[C@]21C,5.0,0,binding,0
3495784214702540170,COC[C@H]1OC(=O)/C(=C\NCCCCC(=O)O)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)C(=O)CC[C@@H]34)[C@]21C,5.0,0,binding,0
-8136840579644471070,C[C@@H]1COCCN1c1nc(N2CCOCC2)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,5.23854651324787,0,binding,0
5396249031032477452,CC1(c2cc(-c3cnc(NC(=O)N4CCC[C@]4(C)C(N)=O)s3)ccn2)CC1,7.50841246398109,1,binding,0
7649872497357578118,C[C@@H]1COCCN1c1nc(N2CCOCC2)nc2[nH]c(-c3ccc4cc[nH]c4c3)nc12,5.0547503684949495,0,binding,0
9199322323931569825,CCc1ncnc(-c2ccc(C(=O)N3CCNCC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,6.785819197478,0,binding,1
4506788916791585269,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCCCCC4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,6.53068440676987,0,binding,1
-8166644009340826203,CCc1ncnc(-c2ccc(C(=O)N3CC[C@H](N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(NC)nc1,6.78939882606086,0,binding,1
-3035708561823142351,CCc1ncnc(-c2ccc(C(=O)N3CCC(C4CCN(C)CC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,6.42695428534255,0,binding,1
6796650590424448218,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCCCC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,6.8594361289278,0,binding,1
6805200520413734435,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCC[C@H]4C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,6.83561760376866,0,binding,1
-8089604184050388300,CCc1ncnc(-c2ccc(C(=O)N(C)O)c(Cl)c2)c1C#Cc1ccc(N)nc1,7.17250381784124,1,binding,1
-4910508104254957562,CCc1ncnc(N2CCC(C)(O)CC2)c1C#Cc1ccc(N)nc1,7.43195695130795,1,binding,1
212369663405087424,CCc1ncnc(-c2ccc(C(=O)N3CC[C@H](O)C3)c(F)c2)c1C#Cc1ccc(N)nc1,7.20263802679513,1,binding,1
117439712066545829,CCc1ncnc(-c2ccc(C(=O)N3CCOC(C)(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,6.96617449187125,0,binding,1
